images,labels
data/bicycle/safety_bicycle_s_000373.png,8
data/castle/castle_s_000586.png,17
data/skunk/mephitis_mephitis_s_000598.png,75
data/skunk/mephitis_mephitis_s_000110.png,75
data/bottle/whiskey_bottle_s_000322.png,9
data/baby/baby_s_002583.png,2
data/crab/stone_crab_s_000115.png,26
data/girl/little_girl_s_000051.png,35
data/mouse/house_mouse_s_000512.png,50
data/couch/sofa_s_000439.png,25
data/mountain/mountain_s_000008.png,49
data/beetle/beetle_s_000811.png,7
data/flatfish/turbot_s_000030.png,32
data/bottle/bottle_s_000614.png,9
data/cloud/fogbank_s_000406.png,23
data/train/car_train_s_000152.png,90
data/skunk/striped_skunk_s_000162.png,75
data/couch/sofa_s_000054.png,25
data/train/railroad_train_s_000484.png,90
data/girl/female_child_s_001089.png,35
data/mushroom/bell_morel_s_000002.png,51
data/castle/castle_s_002125.png,17
data/trout/rainbow_trout_s_001298.png,91
data/bridge/lift_bridge_s_001575.png,12
data/raccoon/raccoon_s_001103.png,66
data/raccoon/racoon_s_000118.png,66
data/leopard/panthera_pardus_s_000445.png,42
data/palm_tree/palm_tree_s_001133.png,56
data/fox/red_fox_s_001728.png,34
data/elephant/elephant_s_002579.png,31
data/porcupine/porcupine_s_000081.png,63
data/flatfish/plaice_s_000100.png,32
data/bear/bear_cub_s_000537.png,3
data/hamster/hamster_s_000587.png,36
data/fox/red_fox_s_000003.png,34
data/shark/shark_s_000070.png,73
data/raccoon/raccoon_s_001251.png,66
data/bus/school_bus_s_001884.png,13
data/plain/field_s_000783.png,60
data/bowl/bowl_s_001766.png,10
data/bear/bear_cub_s_001613.png,3
data/cockroach/roach_s_000631.png,24
data/motorcycle/minibike_s_000831.png,48
data/man/adam_s_001758.png,46
data/tiger/tiger_s_000375.png,88
data/tractor/tractor_s_001773.png,89
data/beaver/castor_fiber_s_000072.png,4
data/tractor/bulldozer_s_001841.png,89
data/trout/rainbow_trout_s_001731.png,91
data/elephant/elephant_s_000363.png,31
data/snake/snake_s_000777.png,78
data/skyscraper/skyscraper_s_001326.png,76
data/couch/sofa_s_000556.png,25
data/table/table_s_002183.png,84
data/can/soda_can_s_000369.png,16
data/lamp/lamp_s_002301.png,40
data/can/soda_can_s_001103.png,16
data/bear/bear_cub_s_000324.png,3
data/keyboard/computer_keyboard_s_000033.png,39
data/pickup_truck/pickup_s_000792.png,58
data/boy/male_child_s_001716.png,11
data/tulip/dwarf_tulip_s_000232.png,92
data/mountain/volcano_s_000841.png,49
data/sweet_pepper/sweet_pepper_s_001876.png,83
data/hamster/golden_hamster_s_000026.png,36
data/shrew/shrew_s_001538.png,74
data/sweet_pepper/sweet_pepper_s_000802.png,83
data/bridge/footbridge_s_000151.png,12
data/turtle/turtle_s_000739.png,93
data/skunk/skunk_s_002094.png,75
data/apple/northern_spy_s_000836.png,0
data/lion/lion_s_000048.png,43
data/bicycle/safety_bike_s_000160.png,8
data/bicycle/bicycle_s_001388.png,8
data/mushroom/mushroom_s_000972.png,51
data/crocodile/crocodylus_niloticus_s_000671.png,27
data/crab/dungeness_crab_s_001373.png,26
data/pickup_truck/pickup_s_001561.png,58
data/house/bungalow_s_000319.png,37
data/snail/snail_s_002110.png,77
data/pear/bosc_s_000585.png,57
data/orchid/orchid_s_001427.png,54
data/bicycle/cycle_s_002613.png,8
data/shrew/cryptotis_parva_s_000165.png,74
data/oak_tree/quercus_coccinea_s_000497.png,52
data/mushroom/mushroom_s_000845.png,51
data/orchid/orchid_s_001743.png,54
data/man/adam_s_000436.png,46
data/dinosaur/edmontonia_s_000118.png,29
data/forest/forest_s_000311.png,33
data/crocodile/crocodylus_porosus_s_000968.png,27
data/poppy/poppy_s_000934.png,62
data/aquarium_fish/cichlid_fish_s_000938.png,1
data/tractor/tractor_s_001165.png,89
data/pickup_truck/pickup_s_001581.png,58
data/beaver/castor_fiber_s_000516.png,4
data/bicycle/velocipede_s_001158.png,8
data/wolf/timber_wolf_s_000622.png,97
data/dolphin/atlantic_bottlenose_dolphin_s_000381.png,30
data/train/train_s_000379.png,90
data/can/soda_can_s_000353.png,16
data/cup/beaker_s_001498.png,28
data/trout/rainbow_trout_s_000064.png,91
data/snake/colubrid_snake_s_000109.png,78
data/crocodile/crocodylus_porosus_s_001215.png,27
data/bicycle/velocipede_s_001201.png,8
data/beetle/tiger_beetle_s_000970.png,7
data/orchid/orchid_s_001226.png,54
data/lobster/lobster_s_002136.png,45
data/tank/army_tank_s_000639.png,85
data/wolf/grey_wolf_s_000378.png,97
data/cloud/dust_cloud_s_001204.png,23
data/leopard/leopard_s_001512.png,42
data/orange/tangerine_s_000731.png,53
data/plain/serengeti_s_000160.png,60
data/sunflower/sunflower_s_001364.png,82
data/castle/buckingham_palace_s_001752.png,17
data/television/television_s_000824.png,87
data/sunflower/sunflower_s_000783.png,82
data/castle/castle_s_000998.png,17
data/bottle/whiskey_bottle_s_001433.png,9
data/raccoon/raccoon_s_000665.png,66
data/apple/red_delicious_s_001010.png,0
data/forest/forest_s_001399.png,33
data/telephone/telephone_s_000605.png,86
data/cloud/cloud_s_000064.png,23
data/otter/river_otter_s_000283.png,55
data/chimpanzee/chimp_s_001925.png,21
data/butterfly/mourning_cloak_s_001291.png,14
data/mushroom/morel_s_000252.png,51
data/bridge/lift_bridge_s_000073.png,12
data/raccoon/raccoon_s_000591.png,66
data/kangaroo/kangaroo_s_002150.png,38
data/pickup_truck/pickup_s_000628.png,58
data/pear/bartlett_pear_s_000604.png,57
data/sunflower/sunflower_s_001285.png,82
data/snake/carphophis_amoenus_s_000305.png,78
data/oak_tree/oak_tree_s_000331.png,52
data/cockroach/cockroach_s_001746.png,24
data/whale/balaenoptera_physalus_s_000148.png,95
data/boy/boy_s_001575.png,11
data/bear/bear_s_001884.png,3
data/baby/infant_s_001481.png,2
data/forest/forest_s_001033.png,33
data/seal/break_seal_s_000260.png,72
data/bear/bear_cub_s_000254.png,3
data/otter/otter_s_001655.png,55
data/ray/stingray_s_002244.png,67
data/television/television_s_001337.png,87
data/butterfly/butterfly_s_003093.png,14
data/motorcycle/motorbike_s_000223.png,48
data/elephant/indian_elephant_s_001588.png,31
data/cattle/bos_taurus_s_000530.png,19
data/whale/whale_s_000651.png,95
data/skunk/striped_skunk_s_001276.png,75
data/snail/snail_s_001071.png,77
data/castle/castle_s_001951.png,17
data/beaver/castor_canadensis_s_000689.png,4
data/streetcar/streetcar_s_001058.png,81
data/wardrobe/armoire_s_000256.png,94
data/hamster/golden_hamster_s_000322.png,36
data/table/breakfast_table_s_001337.png,84
data/wardrobe/closet_s_000317.png,94
data/mountain/mount_s_001276.png,49
data/hamster/syrian_hamster_s_001408.png,36
data/snail/garden_snail_s_000610.png,77
data/house/house_s_001378.png,37
data/bowl/bowl_s_000410.png,10
data/porcupine/hedgehog_s_001821.png,63
data/plate/fishplate_s_001074.png,61
data/cattle/oxen_s_001941.png,19
data/trout/rainbow_trout_s_000807.png,91
data/pickup_truck/pickup_truck_s_000097.png,58
data/cup/goblet_s_000855.png,28
data/baby/baby_s_002188.png,2
data/shrew/least_shrew_s_000053.png,74
data/kangaroo/kangaroo_s_000197.png,38
data/otter/river_otter_s_001146.png,55
data/lion/panthera_leo_s_001732.png,43
data/tractor/tractor_s_000622.png,89
data/lawn_mower/motor_mower_s_000493.png,41
data/motorcycle/minibike_s_000254.png,48
data/house/boarding_house_s_001724.png,37
data/road/access_road_s_001131.png,68
data/chimpanzee/chimp_s_002417.png,21
data/dolphin/dolphin_s_000502.png,30
data/lobster/american_lobster_s_000231.png,45
data/streetcar/streetcar_s_001668.png,81
data/clock/clock_s_001116.png,22
data/palm_tree/palm_tree_s_000739.png,56
data/tiger/tiger_s_000582.png,88
data/palm_tree/feather_palm_s_000341.png,56
data/sweet_pepper/bell_pepper_s_000457.png,83
data/sea/adriatic_s_000621.png,71
data/tulip/tulip_s_001181.png,92
data/streetcar/streetcar_s_000888.png,81
data/possum/possum_s_000612.png,64
data/bee/bee_s_000541.png,6
data/squirrel/tree_squirrel_s_001736.png,80
data/can/soda_can_s_000318.png,16
data/apple/red_delicious_s_000213.png,0
data/bottle/bottle_s_000999.png,9
data/camel/camel_s_001053.png,15
data/butterfly/butterfly_s_000420.png,14
data/chimpanzee/chimp_s_002422.png,21
data/dolphin/atlantic_bottlenose_dolphin_s_000288.png,30
data/lobster/lobster_s_001003.png,45
data/lion/lion_s_000106.png,43
data/hamster/syrian_hamster_s_000923.png,36
data/bee/honeybee_s_001906.png,6
data/lamp/discharge_lamp_s_000645.png,40
data/rabbit/rabbit_s_001054.png,65
data/otter/otter_s_000035.png,55
data/lawn_mower/power_mower_s_001388.png,41
data/caterpillar/caterpillar_s_001421.png,18
data/maple_tree/acer_saccharum_s_001056.png,47
data/wolf/gray_wolf_s_001034.png,97
data/apple/golden_delicious_s_000143.png,0
data/plain/field_s_000767.png,60
data/skunk/skunk_s_000145.png,75
data/snail/brown_snail_s_000493.png,77
data/dinosaur/edmontonia_s_000449.png,29
data/lobster/maine_lobster_s_000785.png,45
data/lawn_mower/mower_s_000023.png,41
data/bed/built_in_bed_s_001760.png,5
data/trout/trout_s_001479.png,91
data/clock/clock_s_000195.png,22
data/crocodile/crocodylus_niloticus_s_000493.png,27
data/shrew/shrew_s_000623.png,74
data/wolf/wolf_pup_s_002190.png,97
data/ray/electric_ray_s_001013.png,67
data/sunflower/sunflower_s_002018.png,82
data/train/railroad_train_s_000100.png,90
data/girl/young_girl_s_001489.png,35
data/girl/female_child_s_000359.png,35
data/bridge/lift_bridge_s_000278.png,12
data/cup/goblet_s_000931.png,28
data/streetcar/tram_s_000272.png,81
data/caterpillar/caterpillar_s_000290.png,18
data/kangaroo/kangaroo_s_000829.png,38
data/mushroom/mushroom_s_002280.png,51
data/elephant/elephas_maximus_s_000227.png,31
data/wardrobe/wardrobe_s_001962.png,94
data/otter/lutra_canadensis_s_000470.png,55
data/cattle/cows_s_000585.png,19
data/pine_tree/pinon_pine_s_000739.png,59
data/palm_tree/elaeis_guineensis_s_000328.png,56
data/bicycle/cycle_s_000899.png,8
data/seal/seal_s_000613.png,72
data/motorcycle/motorcycle_s_000629.png,48
data/man/man_s_000057.png,46
data/bus/minibus_s_000619.png,13
data/trout/rainbow_trout_s_001947.png,91
data/cup/cup_s_002120.png,28
data/man/man_s_001102.png,46
data/streetcar/streetcar_s_000553.png,81
data/worm/nematode_s_000034.png,99
data/bee/apis_mellifera_s_000192.png,6
data/cockroach/oriental_cockroach_s_001353.png,24
data/keyboard/computer_keyboard_s_001091.png,39
data/sweet_pepper/bell_pepper_s_000350.png,83
data/mountain/mount_s_000035.png,49
data/whale/fin_whale_s_001620.png,95
data/apple/pearmain_s_000240.png,0
data/house/bungalow_s_000318.png,37
data/house/bungalow_s_000240.png,37
data/shrew/shrew_s_000030.png,74
data/hamster/golden_hamster_s_000936.png,36
data/girl/young_lady_s_000113.png,35
data/orchid/orchid_s_001794.png,54
data/squirrel/squirrel_s_000431.png,80
data/leopard/leopard_s_000685.png,42
data/rose/rose_s_001407.png,70
data/boy/male_child_s_001571.png,11
data/bicycle/bike_s_000040.png,8
data/orchid/orchid_s_000349.png,54
data/tulip/lady_tulip_s_000495.png,92
data/can/soda_can_s_000347.png,16
data/bridge/lift_bridge_s_001127.png,12
data/mushroom/mushroom_s_000461.png,51
data/boy/male_child_s_001275.png,11
data/orange/bigarade_s_000063.png,53
data/bridge/footbridge_s_000794.png,12
data/rabbit/rabbit_s_001418.png,65
data/bottle/beer_bottle_s_000410.png,9
data/hamster/golden_hamster_s_000452.png,36
data/skunk/striped_skunk_s_000166.png,75
data/dinosaur/pisanosaurus_s_000089.png,29
data/dolphin/delphinus_delphis_s_000184.png,30
data/ray/stingray_s_002259.png,67
data/maple_tree/acer_saccharinum_s_001518.png,47
data/pine_tree/pine_tree_s_002037.png,59
data/worm/nematode_s_000618.png,99
data/plate/fishplate_s_000603.png,61
data/telephone/phone_s_000204.png,86
data/pine_tree/pine_tree_s_002505.png,59
data/hamster/golden_hamster_s_000836.png,36
data/streetcar/streetcar_s_001286.png,81
data/orchid/orchid_s_001852.png,54
data/plain/serengeti_plain_s_000154.png,60
data/can/beer_can_s_002846.png,16
data/streetcar/streetcar_s_001096.png,81
data/cockroach/roach_s_000702.png,24
data/orchid/orchid_s_000034.png,54
data/can/oilcan_s_000496.png,16
data/seal/eared_seal_s_000004.png,72
data/cockroach/oriental_cockroach_s_000531.png,24
data/rose/rosebush_s_000482.png,70
data/lobster/american_lobster_s_000194.png,45
data/tiger/tiger_s_000116.png,88
data/crocodile/nile_crocodile_s_000817.png,27
data/pickup_truck/pickup_s_000256.png,58
data/tiger/panthera_tigris_s_000754.png,88
data/snake/snake_s_000169.png,78
data/shark/shark_s_001253.png,73
data/beaver/castor_canadensis_s_000297.png,4
data/raccoon/racoon_s_000556.png,66
data/bed/bed_s_001107.png,5
data/chimpanzee/chimp_s_000140.png,21
data/elephant/indian_elephant_s_000347.png,31
data/lizard/gecko_s_001489.png,44
data/pickup_truck/pickup_s_000924.png,58
data/wolf/timber_wolf_s_000007.png,97
data/lion/panthera_leo_s_000230.png,43
data/possum/possum_s_000479.png,64
data/whale/rorqual_s_000818.png,95
data/boy/male_child_s_001193.png,11
data/crab/cancer_magister_s_000164.png,26
data/boy/male_child_s_001205.png,11
data/orchid/butterfly_orchid_s_001531.png,54
data/shrew/shrew_s_002287.png,74
data/seal/seal_s_000974.png,72
data/motorcycle/motorcycle_s_002183.png,48
data/bed/built_in_bed_s_002012.png,5
data/cup/goblet_s_000503.png,28
data/mountain/volcano_s_000284.png,49
data/trout/rainbow_trout_s_001535.png,91
data/camel/dromedary_s_000006.png,15
data/pickup_truck/pickup_s_000234.png,58
data/bowl/bowl_s_002369.png,10
data/elephant/elephant_s_002749.png,31
data/bowl/bowl_s_002671.png,10
data/squirrel/squirrel_s_000810.png,80
data/telephone/telephone_s_001134.png,86
data/squirrel/tree_squirrel_s_000002.png,80
data/beetle/ladybug_s_000683.png,7
data/bus/minibus_s_002204.png,13
data/crab/dungeness_crab_s_000867.png,26
data/motorcycle/motorbike_s_000361.png,48
data/motorcycle/motorcycle_s_000834.png,48
data/tulip/tulip_s_001040.png,92
data/plain/salt_flat_s_000093.png,60
data/rose/rose_s_001174.png,70
data/tank/army_tank_s_000772.png,85
data/dinosaur/dinosaur_s_000485.png,29
data/cockroach/cockroach_s_001681.png,24
data/butterfly/butterfly_s_001924.png,14
data/tank/armoured_combat_vehicle_s_000080.png,85
data/pine_tree/pine_tree_s_000502.png,59
data/bowl/bowl_s_000031.png,10
data/mushroom/verpa_s_001115.png,51
data/spider/spider_s_001102.png,79
data/bottle/pop_bottle_s_001753.png,9
data/can/soda_can_s_000081.png,16
data/man/abel_s_000495.png,46
data/wolf/timber_wolf_s_000120.png,97
data/bed/bed_s_000168.png,5
data/shark/lamna_nasus_s_000005.png,73
data/skunk/striped_skunk_s_000015.png,75
data/spider/spider_s_001919.png,79
data/mountain/alp_s_002924.png,49
data/road/roundabout_way_s_000162.png,68
data/aquarium_fish/carassius_auratus_s_000095.png,1
data/beaver/castor_fiber_s_000373.png,4
data/boy/male_child_s_001511.png,11
data/woman/eve_s_000045.png,98
data/plain/serengeti_s_001428.png,60
data/pear/pear_s_002227.png,57
data/mouse/mus_musculus_s_000585.png,50
data/woman/eve_s_000022.png,98
data/boy/male_child_s_001594.png,11
data/keyboard/clavier_s_000468.png,39
data/turtle/sea_turtle_s_001901.png,93
data/leopard/leopard_s_001039.png,42
data/pine_tree/pine_tree_s_002004.png,59
data/girl/young_girl_s_001250.png,35
data/flatfish/plaice_s_000277.png,32
data/whale/bowhead_s_000447.png,95
data/elephant/elephant_s_001205.png,31
data/turtle/sea_turtle_s_001784.png,93
data/kangaroo/kangaroo_s_000326.png,38
data/boy/male_child_s_001132.png,11
data/castle/palace_s_000137.png,17
data/road/byroad_s_000051.png,68
data/motorcycle/motorbike_s_000172.png,48
data/camel/camel_s_000641.png,15
data/crab/dungeness_crab_s_001796.png,26
data/chair/armchair_s_000494.png,20
data/cloud/fogbank_s_000194.png,23
data/chair/eames_chair_s_000410.png,20
data/boy/boy_s_000087.png,11
data/rose/mountain_rose_s_000700.png,70
data/television/television_s_000971.png,87
data/flatfish/flatfish_s_001927.png,32
data/bowl/bowl_s_002618.png,10
data/hamster/syrian_hamster_s_000287.png,36
data/chair/eames_chair_s_000620.png,20
data/porcupine/hedgehog_s_000469.png,63
data/whale/whale_s_001199.png,95
data/tiger/tiger_s_001733.png,88
data/leopard/leopard_s_001011.png,42
data/rocket/exocet_s_000041.png,69
data/apple/northern_spy_s_000552.png,0
data/porcupine/hedgehog_s_001041.png,63
data/lizard/gecko_s_001746.png,44
data/skunk/manual-skunk028.png,75
data/shrew/shrew_s_000077.png,74
data/bee/black_bee_s_000494.png,6
data/butterfly/butterfly_s_002546.png,14
data/snail/garden_snail_s_000015.png,77
data/leopard/leopard_s_001325.png,42
data/lamp/electric_lamp_s_000198.png,40
data/apple/golden_delicious_s_000677.png,0
data/sweet_pepper/sweet_pepper_s_001918.png,83
data/forest/woods_s_000026.png,33
data/otter/lutra_canadensis_s_000305.png,55
data/crocodile/african_crocodile_s_000415.png,27
data/ray/stingray_s_001712.png,67
data/orange/tangerine_s_000054.png,53
data/leopard/leopard_s_000467.png,42
data/lamp/lamp_s_001895.png,40
data/keyboard/computer_keyboard_s_001556.png,39
data/whale/fin_whale_s_000894.png,95
data/porcupine/hedgehog_s_001526.png,63
data/fox/red_fox_s_002063.png,34
data/snake/snake_s_000978.png,78
data/dolphin/common_dolphin_s_000538.png,30
data/pine_tree/pine_tree_s_002315.png,59
data/butterfly/butterfly_s_000657.png,14
data/cloud/ice_fog_s_001520.png,23
data/flatfish/flounder_s_000327.png,32
data/dolphin/dolphin_s_000421.png,30
data/rabbit/rabbit_s_000093.png,65
data/cockroach/oriental_roach_s_000253.png,24
data/tractor/tractor_s_000120.png,89
data/possum/possum_s_000606.png,64
data/poppy/poppy_s_001753.png,62
data/tulip/tulip_s_000746.png,92
data/lawn_mower/motor_mower_s_000210.png,41
data/willow_tree/willow_tree_s_000978.png,96
data/rocket/icbm_s_001484.png,69
data/skunk/skunk_s_001188.png,75
data/tiger/tiger_s_001490.png,88
data/camel/camel_s_000397.png,15
data/possum/possum_s_002058.png,64
data/mushroom/morel_s_000335.png,51
data/bridge/lift_bridge_s_000768.png,12
data/possum/possum_s_000131.png,64
data/sunflower/sunflower_s_001678.png,82
data/baby/baby_s_000904.png,2
data/orchid/orchid_s_001606.png,54
data/can/soda_can_s_000752.png,16
data/lamp/electric_lamp_s_000088.png,40
data/road/access_road_s_000023.png,68
data/couch/sofa_s_000289.png,25
data/sea/sea_s_000372.png,71
data/aquarium_fish/cichlid_s_001290.png,1
data/keyboard/keyboard_s_001125.png,39
data/tiger/tiger_s_000607.png,88
data/television/television_s_002603.png,87
data/fox/fox_s_002170.png,34
data/wardrobe/wardrobe_s_001458.png,94
data/maple_tree/sugar_maple_s_000578.png,47
data/trout/trout_s_000574.png,91
data/tiger/panthera_tigris_s_000292.png,88
data/crocodile/crocodile_s_000228.png,27
data/whale/fin_whale_s_000299.png,95
data/possum/possum_s_000657.png,64
data/mouse/mus_musculus_s_000377.png,50
data/pickup_truck/pickup_truck_s_000482.png,58
data/dinosaur/stegosaurus_s_000115.png,29
data/girl/colleen_s_000059.png,35
data/boy/boy_s_000514.png,11
data/kangaroo/kangaroo_s_001506.png,38
data/fox/red_fox_s_001741.png,34
data/beaver/beaver_s_001583.png,4
data/bear/bear_cub_s_000456.png,3
data/boy/male_child_s_000140.png,11
data/wolf/canis_lupus_s_000032.png,97
data/sweet_pepper/bell_pepper_s_000504.png,83
data/tank/army_tank_s_001596.png,85
data/tank/army_tank_s_000049.png,85
data/shark/shortfin_mako_s_000126.png,73
data/caterpillar/tussock_caterpillar_s_000438.png,18
data/rocket/exocet_s_000532.png,69
data/cockroach/oriental_cockroach_s_000181.png,24
data/cup/goblet_s_001259.png,28
data/willow_tree/red_willow_s_000390.png,96
data/beaver/beaver_s_001225.png,4
data/pear/anjou_s_000657.png,57
data/maple_tree/red_maple_s_000010.png,47
data/pickup_truck/pickup_s_001774.png,58
data/bus/bus_s_002358.png,13
data/beaver/castor_fiber_s_000814.png,4
data/wardrobe/wardrobe_s_000734.png,94
data/motorcycle/motorcycle_s_001182.png,48
data/caterpillar/caterpillar_s_000550.png,18
data/sweet_pepper/bell_pepper_s_000944.png,83
data/orange/navel_orange_s_000084.png,53
data/skunk/skunk_s_001741.png,75
data/poppy/poppy_s_000285.png,62
data/man/cain_s_000263.png,46
data/pine_tree/pine_s_000680.png,59
data/apple/golden_delicious_s_000260.png,0
data/table/table_s_001061.png,84
data/clock/clock_s_000111.png,22
data/raccoon/raccoon_s_001129.png,66
data/wolf/gray_wolf_s_000683.png,97
data/squirrel/tree_squirrel_s_001118.png,80
data/plain/serengeti_plain_s_000839.png,60
data/woman/bachelor_girl_s_000961.png,98
data/cattle/bos_taurus_s_000071.png,19
data/tiger/panthera_tigris_s_000561.png,88
data/sweet_pepper/bell_pepper_s_001156.png,83
data/ray/stingray_s_000034.png,67
data/beaver/castor_fiber_s_000091.png,4
data/motorcycle/motorcycle_s_001973.png,48
data/oak_tree/quercus_agrifolia_s_000008.png,52
data/rose/rose_s_000429.png,70
data/woman/eve_s_000115.png,98
data/boy/boy_s_002006.png,11
data/pickup_truck/pickup_truck_s_001346.png,58
data/lion/lion_cub_s_000001.png,43
data/chair/armchair_s_002013.png,20
data/lamp/lamp_s_000899.png,40
data/bicycle/safety_bike_s_000244.png,8
data/whale/bowhead_s_000329.png,95
data/fox/red_fox_s_000255.png,34
data/television/tv_s_001813.png,87
data/trout/rainbow_trout_s_001070.png,91
data/mushroom/mushroom_s_000703.png,51
data/pickup_truck/pickup_truck_s_001739.png,58
data/mountain/mount_s_002030.png,49
data/keyboard/computer_keyboard_s_001730.png,39
data/skyscraper/skyscraper_s_000053.png,76
data/keyboard/computer_keyboard_s_000793.png,39
data/camel/camel_s_000913.png,15
data/wardrobe/wardrobe_s_000865.png,94
data/poppy/poppy_s_000495.png,62
data/cattle/oxen_s_001152.png,19
data/bed/bed_s_001110.png,5
data/woman/black_woman_s_000145.png,98
data/couch/couch_s_001814.png,25
data/can/soda_can_s_000033.png,16
data/streetcar/streetcar_s_000300.png,81
data/cloud/ice_fog_s_001577.png,23
data/sweet_pepper/sweet_pepper_s_002157.png,83
data/shark/mako_s_000813.png,73
data/lizard/lizard_s_001126.png,44
data/otter/river_otter_s_000162.png,55
data/bottle/decanter_s_000074.png,9
data/elephant/indian_elephant_s_000291.png,31
data/pear/bosc_s_001106.png,57
data/orchid/orchid_s_000627.png,54
data/motorcycle/motorcycle_s_001236.png,48
data/sunflower/sunflower_s_001191.png,82
data/squirrel/squirrel_s_002441.png,80
data/wardrobe/closet_s_002342.png,94
data/cloud/cirrocumulus_s_001246.png,23
data/wolf/timber_wolf_s_001525.png,97
data/porcupine/porcupine_s_001776.png,63
data/road/motorway_s_000168.png,68
data/trout/sea_trout_s_000220.png,91
data/camel/camel_s_002196.png,15
data/lawn_mower/mower_s_001158.png,41
data/cloud/cirrostratus_s_000090.png,23
data/willow_tree/willow_tree_s_001937.png,96
data/hamster/syrian_hamster_s_000049.png,36
data/can/oilcan_s_000068.png,16
data/camel/camelus_dromedarius_s_000023.png,15
data/leopard/panthera_pardus_s_000304.png,42
data/wolf/gray_wolf_s_001038.png,97
data/sweet_pepper/sweet_pepper_s_001132.png,83
data/rose/rosebush_s_000965.png,70
data/snail/helix_pomatia_s_000071.png,77
data/lobster/american_lobster_s_000533.png,45
data/sweet_pepper/sweet_pepper_s_001280.png,83
data/chimpanzee/chimpanzee_s_000914.png,21
data/road/expressway_s_000126.png,68
data/rose/rose_s_000893.png,70
data/pine_tree/pinon_pine_s_000434.png,59
data/shark/shark_s_000244.png,73
data/table/table_s_002007.png,84
data/poppy/poppy_s_002713.png,62
data/skunk/striped_skunk_s_000503.png,75
data/dinosaur/stegosaurus_s_000060.png,29
data/seal/break_seal_s_000168.png,72
data/apple/macoun_s_000476.png,0
data/tank/armoured_combat_vehicle_s_000561.png,85
data/lamp/discharge_lamp_s_000665.png,40
data/bus/school_bus_s_000396.png,13
data/leopard/leopard_s_000057.png,42
data/streetcar/streetcar_s_000891.png,81
data/keyboard/clavier_s_000821.png,39
data/raccoon/raccoon_s_000136.png,66
data/plain/serengeti_plain_s_000552.png,60
data/squirrel/squirrel_s_000291.png,80
data/seal/seal_s_000395.png,72
data/pickup_truck/pickup_truck_s_001660.png,58
data/castle/castle_s_000062.png,17
data/dinosaur/stegosaurus_s_001526.png,29
data/castle/buckingham_palace_s_000097.png,17
data/chair/barber_chair_s_000463.png,20
data/house/boardinghouse_s_000302.png,37
data/plain/serengeti_plain_s_000055.png,60
data/lion/lion_s_000097.png,43
data/streetcar/streetcar_s_000874.png,81
data/shrew/sorex_araneus_s_000104.png,74
data/house/house_s_000707.png,37
data/can/soda_can_s_001967.png,16
data/chimpanzee/chimpanzee_s_002125.png,21
data/chair/armchair_s_001749.png,20
data/shrew/least_shrew_s_000359.png,74
data/flatfish/sand_dab_s_000280.png,32
data/streetcar/streetcar_s_000912.png,81
data/pear/bartlett_s_000307.png,57
data/house/bungalow_s_000053.png,37
data/pine_tree/pine_tree_s_001027.png,59
data/oak_tree/common_oak_s_000018.png,52
data/bus/minibus_s_000471.png,13
data/elephant/elephant_s_002140.png,31
data/hamster/cricetus_cricetus_s_000356.png,36
data/poppy/poppy_s_000635.png,62
data/cloud/cirrocumulus_s_001504.png,23
data/fox/red_fox_s_001734.png,34
data/tractor/tractor_s_000011.png,89
data/rocket/research_rocket_s_000586.png,69
data/tiger/tiger_s_002549.png,88
data/bowl/bowl_s_001760.png,10
data/boy/boy_s_001525.png,11
data/turtle/turtle_s_002080.png,93
data/mushroom/verpa_s_000547.png,51
data/streetcar/streetcar_s_000767.png,81
data/bowl/bowl_s_000493.png,10
data/poppy/poppy_s_001091.png,62
data/rocket/research_rocket_s_000491.png,69
data/wolf/wolf_pup_s_001921.png,97
data/rocket/exocet_s_000737.png,69
data/leopard/leopard_s_000025.png,42
data/chimpanzee/chimp_s_001608.png,21
data/fox/red_fox_s_000331.png,34
data/dinosaur/stegosaurus_s_000203.png,29
data/wardrobe/wardrobe_s_001267.png,94
data/sea/sea_s_001084.png,71
data/cattle/bos_taurus_s_000619.png,19
data/wardrobe/closet_s_001113.png,94
data/seal/fur_seal_s_000206.png,72
data/flatfish/turbot_s_000260.png,32
data/can/beer_can_s_001097.png,16
data/flatfish/plaice_s_000375.png,32
data/clock/clock_s_000607.png,22
data/camel/camel_s_000547.png,15
data/otter/lutra_canadensis_s_000627.png,55
data/bicycle/safety_bicycle_s_000232.png,8
data/clock/clock_s_000030.png,22
data/seal/fur_seal_s_000307.png,72
data/skyscraper/skyscraper_s_001751.png,76
data/chair/armchair_s_002314.png,20
data/caterpillar/caterpillar_s_000410.png,18
data/bowl/bowl_s_000046.png,10
data/snail/brown_snail_s_000329.png,77
data/baby/infant_s_000658.png,2
data/tiger/tiger_s_002380.png,88
data/shark/shortfin_mako_s_000186.png,73
data/lamp/lamp_s_001555.png,40
data/raccoon/raccoon_s_002054.png,66
data/pine_tree/pine_s_001600.png,59
data/woman/black_woman_s_000292.png,98
data/man/adam_s_002408.png,46
data/caterpillar/caterpillar_s_001606.png,18
data/baby/baby_s_000461.png,2
data/beetle/tiger_beetle_s_000163.png,7
data/worm/planarian_s_000107.png,99
data/dinosaur/ankylosaurus_s_000473.png,29
data/chair/armchair_s_002116.png,20
data/cattle/cattle_s_000088.png,19
data/telephone/desk_phone_s_000607.png,86
